ID,活动,商品,订单号,用户ID,数量,单价,秒杀状态,订单状态,创建时间
1828,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049519692,577,1,9.90,已超时,已取消,"2026-04-21 10:49:52"
1827,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049518567,579,1,9.90,已超时,已取消,"2026-04-21 10:49:52"
1826,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049519536,508,1,9.90,已超时,已取消,"2026-04-21 10:49:52"
1825,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049518977,581,1,9.90,已超时,已取消,"2026-04-21 10:49:52"
1824,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049512454,583,1,9.90,已超时,已取消,"2026-04-21 10:49:52"
1823,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049515079,591,1,9.90,已超时,已取消,"2026-04-21 10:49:52"
1822,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049518937,586,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1821,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049519888,584,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1820,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049514037,563,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1819,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049513334,557,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1818,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049513682,564,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1817,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049517589,548,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1816,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049513564,519,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1815,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049515534,545,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1814,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049519796,549,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1813,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049519311,556,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1812,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049512357,547,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1811,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049518760,551,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1810,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049513941,555,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1809,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049518102,523,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1808,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049511617,552,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1807,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049513039,553,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1806,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049519808,509,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1805,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049516706,546,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1804,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049515458,503,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1803,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049518774,543,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1802,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049515264,529,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1801,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049506105,558,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1800,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049502960,533,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1799,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049506673,502,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1798,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049506323,541,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1797,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049503888,522,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1796,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049509229,505,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1795,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049507193,507,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1794,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049508461,540,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1793,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049504892,544,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1792,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049504129,538,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1791,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049502939,504,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1790,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049509745,542,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1789,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049509912,537,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1788,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049504623,536,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1787,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049502385,539,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1786,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049508040,518,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1785,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049505163,530,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1784,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049503454,514,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1783,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049507779,534,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1782,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049508332,515,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1781,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049503229,532,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1780,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049507681,535,1,9.90,已超时,已取消,"2026-04-21 10:49:51"
1779,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049502376,531,1,9.90,已超时,已取消,"2026-04-21 10:49:50"
1778,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049503717,516,1,9.90,已超时,已取消,"2026-04-21 10:49:50"
1777,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049505476,528,1,9.90,已超时,已取消,"2026-04-21 10:49:50"
1776,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049502583,511,1,9.90,已超时,已取消,"2026-04-21 10:49:50"
1775,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049501965,513,1,9.90,已超时,已取消,"2026-04-21 10:49:50"
1774,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049501914,512,1,9.90,已超时,已取消,"2026-04-21 10:49:50"
1773,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049501362,517,1,9.90,已超时,已取消,"2026-04-21 10:49:50"
1772,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049509465,501,1,9.90,已超时,已取消,"2026-04-21 10:49:50"
1771,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049503452,510,1,9.90,已超时,已取消,"2026-04-21 10:49:50"
1770,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049507965,520,1,9.90,已超时,已取消,"2026-04-21 10:49:50"
1769,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049504263,524,1,9.90,已超时,已取消,"2026-04-21 10:49:50"
1768,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049501460,525,1,9.90,已超时,已取消,"2026-04-21 10:49:50"
1767,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049507829,527,1,9.90,已超时,已取消,"2026-04-21 10:49:50"
1766,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049509692,506,1,9.90,已超时,已取消,"2026-04-21 10:49:50"
1765,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049407992,497,1,9.90,已超时,已取消,"2026-04-21 10:49:41"
1764,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049408011,494,1,9.90,已超时,已取消,"2026-04-21 10:49:41"
1763,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049407901,498,1,9.90,已超时,已取消,"2026-04-21 10:49:41"
1762,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049406065,500,1,9.90,已超时,已取消,"2026-04-21 10:49:41"
1761,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049403614,499,1,9.90,已超时,已取消,"2026-04-21 10:49:41"
1760,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049406258,484,1,9.90,已超时,已取消,"2026-04-21 10:49:41"
1759,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049408491,493,1,9.90,已超时,已取消,"2026-04-21 10:49:41"
1758,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049404974,496,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1757,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049403063,495,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1756,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049405162,492,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1755,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049402273,485,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1754,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049406445,487,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1753,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049404921,491,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1752,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049403952,490,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1751,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049404890,489,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1750,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049403384,488,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1749,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049408777,482,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1748,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049405735,486,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1747,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049407999,483,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1746,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049402184,481,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1745,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049406109,480,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1744,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049404725,478,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1743,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049392354,479,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1742,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049394828,477,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1741,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049394881,476,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1740,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049399542,473,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1739,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049396965,474,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1738,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049395914,475,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1737,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049393922,471,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1736,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049395397,472,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1735,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049397599,467,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1734,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049391868,470,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1733,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049391617,469,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1732,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049399555,468,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1731,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049394986,466,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1730,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049397220,464,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1729,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049393992,463,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1728,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049394880,462,1,9.90,已超时,已取消,"2026-04-21 10:49:40"
1727,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049399814,450,1,9.90,已超时,已取消,"2026-04-21 10:49:39"
1726,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049395631,458,1,9.90,已超时,已取消,"2026-04-21 10:49:39"
1725,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049391844,461,1,9.90,已超时,已取消,"2026-04-21 10:49:39"
1724,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049394239,456,1,9.90,已超时,已取消,"2026-04-21 10:49:39"
1723,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049392241,460,1,9.90,已超时,已取消,"2026-04-21 10:49:39"
1722,压测专用活动-20260421,压测专用商品-重试优化-20260421,ORD202604211049396333,457,1,9.90,已超时,已取消,"2026-04-21 10:49:39"
